收盘价,成交量
613.7,1346165
591.95,603102
585.45,1084323
593.52,798196
579.88,489403
572.6,668663
588.24,719495
586.23,718221
586.29,1250517
605.59,1623939
620.8,3050924
632.96,3210710
616.3,2031407
577.22,1069184
560.85,466527
556.95,407516
549.26,495285
561.27,997645
558.43,1245653
589.12,1922892
594.64,1440033
541.14,263401
534.96,253105
533.76,385687
538.37,322181
542.84,232116
548.11,334781
548.84,435592
541.38,632978
553.35,587750
533.75,267052
532.49,271755
533.72,298731
562.59,558627
553.1,323391
555.77,378480
547.57,391150
553.44,372177
571.24,435803
571.72,417558
593.64,315663
587.94,350001
588.81,373651
597.84,421523
602.12,338195
613.13,362682
610.3,606925
625.97,509851
640.76,487482
646.89,430123
653.81,422220
639.88,234518
647.87,677709
645.06,828122
649.59,982848
660.88,1638034
675.88,1610154
677.84,3023717
673.48,1591470
672.47,2568225
667.94,1186345
653.37,977391
680.23,2095186
666.68,1023539
625.21,306808
636.68,439381
620.47,344027
640.67,401992
643.86,276270
652.85,252900
653.98,410698
663.13,392172
677.91,338072
682.3,268981
683.59,387252
687.56,393979
681.49,307181
685.33,662797
678.02,583816
679.61,690297
692.39,724103
699.1,345825
698.81,706662
697.17,912134
706.63,1135136
705.43,1813599
733.39,2434357
731.16,1982480
711.68,2914388
723.91,2510967
709.69,4271396
674.67,1213088
666.77,2777741
717.36,3411274
667.86,1008649
673.79,1199615
654.98,1551624
677.45,2598664
703.62,1905228
686.31,3347931
744.52,5659518
785.85,6031524
712.71,6549282
718.99,4762116
652.89,1934321
624.52,898639
616.34,1350710
663.75,3270027
635.38,3638977
711.01,2136533
705.07,2284055
698.93,5216786
738.03,6343069
660.5,2837029
706.42,3261098
791.15,3668769
839.37,3624128
912.38,3719895
870.15,2366061
880.6,2765866
867.65,4166424
918.44,4560400
969.03,3536784
914.39,3326539
927.62,4141982
978.99,5237974
972.54,4641504
974.86,8062620
1033.47,10204500
1019.97,8087496
962.52,8833818
972.84,7921545
931.57,11867308
1004.92,14313953
940.61,18384264
830.18,6685557
790.19,8635737
785.33,10734819
756.2,8119895
710.68,3753917
707.41,4949756
722.23,4022221
705.71,5104219
714.61,4099113
681.8,4689260
713.85,8427972
748.56,13240724
725.04,5418758
693.01,7200028
665.88,4551259
689.66,7254857
689.31,16929738
739.66,14283869
621.58,9620500
711.8,15876782
683.04,17730586
562.77,17575994
522.98,8344837
432.61,9188949
445.64,6203991
333.92,1183388
339.81,1280774
371.1,1834646
388.75,1693893
375.39,940691
363.73,782751
380.9,519747
393.87,334605
400.48,388639
398.96,450040
413.93,696118
431.8,790636
437.62,461652
429.21,322477
428.15,660753
437.75,596502
425.98,441382
431.71,562537
443.61,438989
438.58,519699
458.37,528995
469.29,475173
468.2,343038
469.95,387833
472.1,661367
492.33,599505
500.39,624638
505.18,556087
498.07,636656
502.43,1858213
527.85,1842022
506.36,797724
496.11,829897
490.75,751739
492.03,707644
514.54,784703
523,931669
533.56,805043
529.76,586253
542.97,1169550
548.75,1757666
546.58,1835763
545.05,2250024
556.26,3108228
544.26,6412940
573.36,1299107
577.46,1099491
586.76,1076634
590.46,1047124
587.65,1585670
594.22,2057304
590.54,1231949
583.32,1945166
592.02,1637435
592.57,2653975
590.39,1466810
582.16,1844336
591.18,2548720
595.38,1716041
581.7,1749043
585.8,1776204
590.87,1907679
619.58,2380003
605.77,1400761
592.56,2604835
599.63,3579686
598.5,2916956
579.72,1423889
560.8,1931556
566.07,3213060
582.43,2191990
540.24,1814450
572.73,1710162
604.15,1587921
626.79,2369345
636.08,1630720
656.79,1548426
665.61,1078185
659.05,1173086
678.85,914266
677.31,1188220
679.74,1097687
682.75,1503539
694.38,2181421
698.84,1654987
704.46,2496753
706.34,2023568
706.91,2201980
702.23,1986218
719.05,2314904
724.3,2825216
725.21,1986507
739.31,1309988
731.62,1679037
765.22,2566185
776.04,3455372
793.87,3699463
772.76,4687746
788.42,4827181
717.38,3169069
698.89,2940279
716.11,2695066
711.27,1712448
718.4,307824
726.3,1135285
734.45,1002258
742.06,1291178
757.29,1227367
770.98,2850034
787.42,2347516
758.84,1472418
759.71,402096
768.17,647103
754.41,449855
769.18,430361
768.57,514818
776.1,538945
772.76,643441
779.91,1149078
797.86,1419538
780.17,1066853
772.2,582879
755.15,491702
770.25,812960
799.26,968163
818.6,387437
812.41,854492
815.89,1397286
839.2,1252907
812.88,831843
802.61,897650
807.5,961660
835.06,952694
859.28,1083501
849.23,2429254
897.46,807921
888.04,1274299
891.79,1368500
900.3,1875951
879.64,1686884
869.33,1845117
846.98,894121
832.69,652743
833.9,1010056
833.8,697063
826.23,739747
821.16,937012
839.57,1438026
839.9,1004940
834.39,918481
833.77,1031247
821.19,2060196
840.34,1239165
783.79,1319581
901.7,902744
908.08,979969
940.61,988407
925.2,920584
950.77,986699
978.57,1284583
984.9,1246421
1009.67,2223643
1022.34,2402835
995.72,2062968
980.67,806229
972.8,778228
974.8,1217881
984.93,1603177
972.96,1386637
965.39,1918993
986.69,2354818
953.23,1893822
957.95,2135691
949.77,1884341
924.67,1620731
903.07,877493
887.65,1062975
880.33,1278614
890.46,1354358
865.97,983109
848.27,1114973
833.17,1169090
846.15,679881
836.99,818185
814.39,518531
804.26,504402
805.71,571874
812.67,549003
816.71,646971
814.82,999240
824.66,1160734
778.38,901031
783.23,995521
784.97,813707
818.81,1056350
832.25,742611
843.85,691591
839.6,576583
835.25,554465
856.92,268426
855.04,417466
859.7,607545
871.42,554009
868.38,635130
874.76,1195029
887.62,1618615
885.04,436478
885.86,357402
892.55,563428
890.27,524829
886.12,488694
898.15,559591
880.98,312158
875.81,467085
884.02,172349
881.24,179432
890.23,266000
875,177122
881.41,142359
875.08,114538
880.78,100191
876.62,138936
879.24,295061
903.56,171504
901.66,237052
909.13,263978
909.04,345944
947.53,497809
922.69,323168
901.39,171555
893.97,245553
895.68,169092
899.27,231770
894.59,411332
903.91,170181
911.4,285673
894.44,342213
893.23,497704
946.54,451256
968.51,448297
947.93,642828
974.11,1542719
1023.87,1432882
947.26,1332467
917.04,1015689
883.02,435531
862.08,1438811
885.27,1088235
855.52,524069
849.3,538329
850.54,343278
832.72,307480
843.27,1327101
881.07,1222136
806.67,259667
798.33,439473
791.62,148110
787.81,245459
813.54,202724
815.53,148959
811.74,162937
808.21,194281
836.98,336058
846.87,190163
838.7,179234
836.39,308157
870.05,284326
845.52,433849
868.57,174936
896.16,120236
903.79,233996
897.64,326224
952.31,286417
986.98,264050
997.53,399043
1007.05,580651
1028.44,832428
1002.42,328364
1006.64,224396
980.17,137405
986.02,136034
981.13,163053
977.61,175266
1005.98,148634
998,134334
1004.24,150297
1001.61,233735
1000.43,421872
1047,279582
1044.44,323044
1065.19,454705
1074.58,1012363
1064.98,449563
1004.3,501040
1018.29,1103748
1081.2,998846
928.58,275858
935.48,341908
972.77,218419
963.61,253022
995.45,202565
997.95,301064
1026.13,386972
1143.97,153564
1165.4,243879
1147.22,117362
1130.26,194902
1140.04,194832
1167.47,257025
1177.28,193316
1140.19,248629
1136.74,241421
1128.29,397381
1199.81,432208
1162.92,465678
1246.82,460096
1241.16,712924
1352.24,595189
1358.78,399490
1349.68,502554
1372.5,688094
1363.44,911528
1345.61,774385
1260.25,556849
1267.35,344892
1222.56,280275
1235.52,450074
1223.22,478577
1214.75,651470
1278.84,597305
1272.39,880809
1297.36,668121
1203.54,638958
1243.02,1069085
1238.87,1044269
1099.62,1019684
1059.62,538943
947.87,180060
944.01,184978
947.23,138294
925.91,235056
958.05,271616
970.45,244217
1039.76,512568
945.42,219465
956.97,220169
971.25,350248
1036.92,377138
1174.99,263663
1184.48,176715
1202.85,165707
1222.55,243174
1171.73,256755
1236.37,402110
1261.8,448178
1188.97,301790
1137.79,391658
1209.65,759314
1109.54,484992
1159.13,277967
1231.77,193539
1245.11,399956
1199.73,425901
1339.88,650262
1410.36,595583
1264.96,720960
1367.36,471463
1456.29,477999
1499.74,504569
1508.22,442316
1504,374017
1513.48,493707
1536.82,716437
1458.76,853779
1397.38,731658
1454.46,788796
1474.92,764792
1393.17,622541
1332.96,651564
1371.58,556916
1300.56,560566
1310.58,614413
1278.5,683441
1198.48,520097
1150.37,460101
1162.44,472632
1100.31,325643
1074.26,301864
1043.31,258376
991.83,332610
1055.32,338369
1063.76,466303
1086.43,638404
1024.05,395307
987.26,624399
977.42,638851
889.47,373432
868.97,268447
847.44,402871
858.72,340098
814.04,183850
780.39,135511
767.52,152735
768.91,149864
757.31,152167
764.28,261687
758.59,166752
732.05,113159
725.78,183322
731.68,277037
698.13,102336
707.82,116802
685.82,121331
682.24,141703
705.07,188141
722.28,307490
625.23,227439
676.45,276204
753.94,433660
793.25,250742
807.02,305753
808.2,301014
722.2,181421
716.74,215404
724.6,370655
637.67,266915
562.01,387633
571.63,302928
440.04,175095
410.39,133314
401.44,86477
398.95,115030
407.61,93285
393.52,100762
399.32,107074
414.09,116763
415.79,121120
410.16,104914
400.53,124661
428.61,95622
457.05,73791
462.63,95464
469.9,128590
479.81,125543
477.61,126226
507.25,146510
484.25,124059
463.21,116311
450.28,141388
506.94,125657
559.73,114981
539.8,138728
585.7,91927
616.29,94609
632.4,81039
664.75,68851
663.53,75758
663.75,105525
673.99,112238
690.57,110752
660.29,93947
643.69,84532
665.26,53830
674.24,71613
679.62,94116
702.32,89778
710.63,64830
724.7,42557
729.79,76536
730.57,77787
712.37,65590
722.7,69552
733.44,81728
754.4,61707
761.72,94181
769.04,143926
738.16,119373
734.98,137270
776.29,117294
692.78,113109
635.74,111908
640.12,100634
702.83,87105
753.58,98772
764.11,163730
787.67,93924
824.96,78694
823.27,54296
848.2,74884
863.77,54258
877.25,126153
849.57,84662
884.1,99347
916.25,170567
932.32,160565
939.51,75952
933.44,148494
939.46,113357
858.38,104407
850.94,115594
781.21,144831
863.41,106999
964.09,81781
1005.23,78256
1002.17,72555
1012.55,61146
1035.63,52472
1031.55,60103
1052.07,87149
1057.4,99108
1087.12,68987
1105.95,78387
1149.33,59560
1142.02,57155
1014.57,77014
1035.66,47347
1082.39,35912
1098.82,31699
1125.56,62671
1124.64,50464
1107.69,44812
1114.05,44462
1136.33,51595
1188.62,58149
1178.53,53216
1185.5,68043
1206.46,68826
1201.01,63782
1189.16,75245
1187.48,46512
1194.18,58330
1191.19,58976
1169.51,53610
1164.67,29061
1160.23,19846
1151.06,16975
1158.17,19490
1169.9,27924
1171.94,25146
1168.43,29101
1169.57,34755
1166.7,35158
1171.85,37747
1171.71,47202
1178.3,34897
1187.02,58732
1126.62,35100
1093.46,28747
1105.76,44007
1104.46,43184
1059.07,41002
1141.02,34033
1183.24,39394
1234.71,51615
1160.17,48389
1193.17,64528
1301.35,68128
1421.57,88969
1339.99,93725
1266.49,89657
616.99,65646
598.11,47790
571.82,29992
544.35,63283
523.36,33010
514.04,33897
506.53,33278
491.5,30950
468.11,48634
454.65,34414
449.96,33687
449.21,49359
453.62,64362
445.38,45704
444.16,52899
436.09,42392
424.58,37257
414.4,34706
407.25,54718
399.88,50596
410.06,51257
413.85,10170
414.42,15678
410.55,39211
406.72,10566
400.61,9415
391.11,20593
382.03,7066
381.65,3168
382.43,1866
381.93,10613
381.47,5298
381.33,1700
381.12,1673
381.01,4065
381.24,17391
381.44,12655
380.77,1892
379.13,10225
378.12,11820
378.69,4378
378.89,10290
377.99,3160
377.31,13628
377.66,4028
377.49,890
377.05,2646
376.38,2527
376.92,10326
376.14,4001
375.23,5011
373.53,20968
371.76,5237
369.76,8360
368.32,5614
367,2989
365.39,3405
364.66,9862
362.45,9524
360.1,5753
360.37,4862
360.5,30157
359.59,11582
347.99,10341
342.41,9401
337.11,7407
319.77,6369
319.68,457
317.04,1020
316.44,270
316.43,296
315.56,354
314.72,327
314.18,305
313.24,354
312.73,391
312.42,401
311.84,664
311.61,562
309.05,722
308.53,413
307.95,312
307.87,534
307.39,445
307.38,250
306.85,378
306.63,259
305.74,632
303.06,725
301.83,1605
300.62,943
299.66,659
298.77,892
297.68,3400
296.52,1436
293.75,928
292.75,584
291.71,1165
290.85,1551
288.03,1168
287.15,573
286.22,486
285.65,1046
282.83,4393
280.17,1094
279.51,760
278.68,493
277.85,580
277,746
274.41,1577
273.71,669
272.91,516
270.27,1631
269.35,1613
266.66,2050
265.77,742
264.81,1101
262.19,19128
259.6,33695
257.35,2502
255.45,2120
252.97,2454
250.85,2331
248.53,2133
246.31,2155
244.5,2325
242.24,2310
240.62,1885
238.25,2058
237.45,862
236.67,799
235.8,895
233.55,2474
231.22,14406
228.93,4833
226.88,2848
224.65,2805
222.77,4474
220.72,5906
218.6,3929
216.43,2380
215.78,2697
213.98,3217
211.86,32650
210.07,19357
208.25,2623
206.53,2128
204.53,3537
202.51,2968
200.51,6077
198.57,9562
196.61,11002
194.67,21493
192.85,10981
191.01,6638
189.12,20989
187.49,23745
186,11369
184.29,7360
182.48,18741
180.92,25594
181.82,33728
182.33,6541
183.19,1389
184.08,1426
185,4034
185.92,12075
186.88,23439
187.63,15822
188.65,28829
189.66,9933
187.79,37434
186.22,19699
187.22,21392
188.33,33434
189.24,3552
187.36,2765
185.51,1514
183.69,650
181.97,1475
180.22,1408
178.43,6759
176.66,2608
174.92,804
173.19,796
171.51,643
169.81,605
168.16,1296
166.49,3411
164.84,573
163.21,985
161.6,984
160.21,1537
158.63,5480
157.07,20039
155.54,3919
154.1,3715
152.61,1951
151.12,1107
149.62,2001
148.15,5126
146.68,11744
145.24,4731
143.8,4051
142.39,5601
141.52,4771
140.66,9279
140.19,8390
140.68,5988
139.39,7241
138.07,2764
136.7,10823
137.17,847
135.81,660
134.47,2796
133.14,11938
132.8,3144
133.38,5073
133.99,6023
134.64,8442
135.28,5874
135.96,14540
136.63,13394
135.27,2715
135.96,2838
136.85,22940
137.56,4935
136.19,4497
134.83,3409
133.49,1624
132.17,1960
130.86,13613
129.57,2299
128.29,1481
127.03,2030
125.77,6933
124.53,6633
125.34,20868
124.11,1372
122.89,543
121.67,400
120.47,100
119.35,266
118.17,308
117.12,3603
115.97,954
114.83,1211
113.82,388
112.75,530
111.68,1630
110.66,8619
110.08,1024
109.08,5609
108.25,18677
108.81,771
107.82,863
106.75,20192
105.77,3108
106.57,390
107.19,267
107.84,235
108.53,249
109.29,2266
110.03,423
110.82,1875
111.61,2764
112.41,4230
113.16,1465
113.94,4850
114.75,8411
115.56,13354
115.36,1495
115.79,148
116.19,282
116.63,430
117.08,646
117.45,178
117.9,201
118.34,105
118.77,301
119.21,399
119.64,239
120.16,466
120.62,320
121.09,1862
121.54,11589
121.72,10517
121.71,2063
121.21,816
120.73,11999
120.19,2185
120.61,961
121.12,668
121.62,1164
122.12,443
122.62,207
123.12,151
123.66,678
124.22,892
124.71,1250
125.17,790
125.63,326
126.15,498
128.77,957
129.31,514
129.89,933
130.41,568
130.94,719
131.46,982
131.99,2518
132.53,7124
133.01,2258
133.47,214
133.93,1094
134.4,810
134.87,3427
134.28,3220
133.67,876
133.13,1748
132.53,3624
131.92,1152
131.35,3774
130.97,9317
130.38,1234
129.79,2133
129.14,6641
128.58,8562
129.05,553
129.51,345
129.97,510
130.44,527
130.95,1387
131.46,5107
132.05,3447
132.61,1857
133.17,1095
133.72,354
134.24,2051
134.24,3004
134.25,658
134.24,509
134.74,1446
134.67,12530
134.6,13327
133.97,9990
133.34,5603
132.68,2926
132.06,217
131.44,420
130.14,141
128.84,91
127.61,78
126.45,108
125.28,66
125.27,100
120.25,15
114.55,32
109.13,28
104.39,197
99.98,1260
